clean_text,label,Unnamed: 2
[黑特] 為什麼霸凌事件一值有人扯到政黨?只有我覺得這是體制上的問題嗎不知道為什麼一直有人扯政黨還有庸酬什麼的搞的好像台灣沒有法律一樣我是不太相信民進黨或是陳菊有那個能力左右這種考試進來的人的升遷啦...只有我覺得一直把這次霸凌和政黨做連連看很白癡嗎怪怪的--://../14.湊寶可愛，湊寶務實://../.你跟我說這個，我有什麼辦法--,0,
: [討論] 綠鳥死不討論勞動部 現在抹黑國昌壓新聞真的我們來看看真實情況如何檢討霸凌的狀況來看看政黑的比例://.../3.最少勞動部這個再政黑也有兩篇爆文好4篇80推以上的再加上你貼的代表很多人回文討論那換上藍白了://.../85.嘉義沒人理沒人討論沒人推文~只有一篇回文://.../44.剛剛的台北市一樣沒人理~只有一篇回文到底誰比較邪教~遵照處理我就不說了對了當了婊子，還想立牌坊請問一下這句話的意思是啥※ 引述《 (股市沒行情 摸魚聊政治)》之銘言：: 不是啦 你們綠鳥真的是邪教嗎?: 我完全沒想到昨天還覺得政黑綠鳥開始檢討: 結果才睡一覺起來後: 整個謝宜容事件在政黑 綠鳥檢討完變成: ：黃國昌是謝宜容靠山: ：黃國昌是幕後黑手: ：都是黃國昌　施壓新聞: 施壓新聞??: 你們自己看11月以來 綠鳥在討論什麼: ※ 引述《 (股市沒行情 摸魚聊政治)》之銘言：: : 回顧一下11/09以來: : 政黑群眾關心的各種熱議話題(95推以上): : ://../30.: : ://../.: : 粗略分類: : 柯文哲*11篇 (含柯文哲玩弄寵物鼠): : 民眾黨相關*6篇 (含喬喬轉黨): : 川普相關*5篇 (含內閣任用): : 中國事務相關*4篇 (含日本42歲留學生為中國籍): : 翁曉玲相關*2篇: : 牙醫相關*2篇: : 點名*2篇: 寧願討論能不能當球評: 也死不討論勞動部的 明明是綠鳥呀?: : 從11/09以來政黑眾熱議的話題: : 總計32篇，分類如上: 從11/09後 用勞動部當關鍵字: 一直有人在政黑講勞動部阿: 11/12 霸凌關鍵字都在板上了: ://../.: ://../2.: 是你們這些邪教的綠鳥: 自己完全冷處理 就不想理阿: 政黑逛久誰不知道 11/19之前: 只要不利民進黨的文 破20推都天方夜譚: 寧願討論能不能當球評<=這篇被推爆: 討論新聞說柯文哲在玩弄寵物鼠<=這篇被推爆: 然後現在恍然大悟: 原來勞動部這個很大條: 才改口抹個黃國昌說他壓新聞 或抹他是不是在喬: 政黑已經變成超級邪教同溫層: 比比八卦還誇張 你們綠鳥知道嗎?: 不然到底全台灣哪個地方: 會對柯文哲玩弄寵物鼠的新聞<===這個推爆: 反應比勞動部霸凌逼死人反應還大的?--,2,
[討論] 有沒有總結謝宜容霸凌死者的懶人包？如題想知道謝宜容究竟對死者做了什麼我看討論都很雜都在罵民進黨官員但就是沒看到具體謝宜容對死者做了什麼霸凌行為什麼凌晨一點回這個是針對死者嗎？不是說沒有業務往來？所以有沒有懶人包具體比方說罵死者是狗啦或是逼死者做什麼事啦之類的要針對死者做的霸凌行為那種--,0,
[討論] 用什麼成語形容霸凌事件？大家發揮創意可以配合人名、事件、地點遺容晚在？勞死動眾?我想不出來，讓我笑一笑工作壓力好大好險我主管沒霸凌我只會偶爾幹譙而已會請吃飯，我就算了今天有請咖啡，上班特別認真打算加1小時班  免費--,0,
: [黑特] 謝宜容的背景多硬?※ 引述 《》 之銘言：: 人家就高階文官: 法律有保障的: 人家出張嘴擊敗而已: 沒收回扣的話跟本動不了他提到高級公務員讓我想起以前有一個叫郭冠英的人就去一下他的://./3當時他鬧到被兩大過免職之後又被政府獲聘一個月後屆退剛看他好像還是爽領退休金公務員只要沒有出大事真的什麼都不怕--,0,
[討論] 有沒有跟智燦黨關係深厚的破格提拔名單目前很明顯是非系統性問題的人為之禍智燦黨亂搞亂拉不勝任的毒瘤做大位作威作福慣了要根除就應該找出智燦破格提拔的官沒能力就降調讓真正適任的人上來這樣才能解決問題0.0..--,0,
: [討論] 其實遺書內容沒有提到謝女吧？一個要自殺的人通常都是情緒沮喪 憂鬱 挫折工作壓力 是最直接的可能勞動部報告也寫了啊就是工作壓力今天假如遺書上面指名某人勞動部報告敢隱瞞嗎死者家屬會不站出來嗎所以會期望遺書內容會指名任何人性名的真的想太多了。重點還是工作壓力誰給他的？你各位自己想想啦你們工作的壓力挫折，誰給你們的。是你的直接督促你的主管還是你主管的主管。※ 引述《910211 (我愛)》之銘言：: 現在社會對於公務員之死吵的沸沸揚揚: 眾人都把死因指向主管職場霸凌導致！: 但是根據目前的新聞報導顯示: 遺書內容只說壓力很大並沒有提到謝女吧？: ://../7.: 老實說上班賺錢誰的壓力小？！: 為什麼風向吹向雞巴的上司呢？--,3,
[討論] 謝宜容會親自出來道歉嗎？演變成那麼大的風波，我想民進黨也想不到賴清德 卓榮泰 何佩珊 許銘春 都出來道歉了，連自己人黃捷 賴品妤也出來罵，想問 謝宜容會親自出來道歉嗎？--,0,
[討論] 黃國昌只聽加害者一面之詞就在壓新聞黃國昌叫被爆料的加害人去辦公室說明加害者說被害者希望不要張揚柯糞的國師黃國昌就說:好的，我不張揚。黃國昌私下跟加害者在那邊喬喬完就當沒這回事囉笑死人智障賤種柯糞都不會只聽被爆料的加害人講的話了好嗎都死人了自稱最會揭弊的黃國昌還要幫加害者壓新聞為什麼?原來謝宜容請的律師就是黃國昌的好朋友還聽說謝宜容是雲林的地方勢力?記得那個林北好油也是雲林地方勢力的側翼耶兩個都是雲林地方勢力不知道有沒關係就是了--,3,
[討論] 你如果是謝宜容會怎麼做？變態刻薄公務員主管 謝宜容在他求好心切的高壓管理下造成下屬想不開尋短其行徑引發社會輿論撻伐你如果是謝宜容你會怎麼做？1.自殺2.學橘子亡命天涯3.開記者會痛哭並下跪道歉4.其他※ 每日發文數上限為5篇，自刪與板主刪除，同樣計入額度 ※※ 發文 內文請滿40字 ※------以上看完可使用 + 刪除--------,0,
": [討論] 川普改革公務員 賴清德不敢改革※ 引述《 ()》之銘言：: ://./5?=-53: 民主就是由民選領導人主導施政: 但是黨國獨裁官僚、教授卻扭曲正確的觀念，甚至洗腦學生、人民: 讓學生、人民誤以為讓官僚、教授壟斷權力才是民主，讓民選領導人主導就是獨裁: 所以這些從黨國獨裁時代就在搞獨裁的人不但沒有任何人檢討、除垢: 甚至現在繼續控制權力，還能繼續洗腦學生、人民: 扭曲民主原理，繼續搞獨裁: 反觀川普是一個高道德、高智慧的民主鬥士: 看穿壟斷權力的官僚的邪惡，所以挺身而出做出改革: 雖然因此受到既得利益者的不斷抹黑，卻還是勇往直前: 反觀賴清德雖然早年追求民主，卻不向川普一樣，擁有堅強的內心、堅持高道德的理念: 所以才會被黨國體系耳語洗腦，現在根本被同化、腐化了，難怪甚麼都沒做: 賴清德已經不可能改革了，台灣人被淹沒在歷史中，被黨國體系消滅了: 賴清德跟馬英九、蔡英文又有甚麼不同呢？我覺得川普跟馬斯克正在作美國歷史上的維新運動,或是稱作變法,一般而言,做這種事情能成功的話 國家會再強大數百年,失敗的話 也沒差,但是無一例外的,凡是實行變法的人,幾乎都是慘死, 甚至有的被誅九族,所以川普跟馬斯克真的是拿全家人的性命在賭很多人說有深層政府  ,但是我覺得那只是個統稱,不見得真的有深層政府,這個深層政府指的是 整個數百年已經僵固的官僚系統,你想去改革, 他們就會跟你拼命我舉幾個例子,商殃變法, 成功了也讓秦朝統一中國,但是商殃被五馬分屍張居正變法, 死後誅九族, 開棺鞭屍,戊戌變法, 光緒皇帝在慈禧死前一天先被殺死,美國的林肯+約翰·甘迺迪被刺殺,所以這次不管川普跟馬斯克的改革是否會成功,我覺得兩個人能四年全身而退的機率不大--",2,
: [討論] 勞動部這把火 已經燒起來了唉我語重心長敬告塔綠班塔綠班都不聽枉費我用心良苦現在還想把火燒去在野黨只能說沒有用的 好嗎當下能解決得分的事情偏偏搞到輿論沸騰才真正處置而且還不止這個陳啟昱跑走綠鬣蜥問題這些都只是剛開始而已--,2,
[討論] 勞動部只是冰山一角吧我是不信只有一個主管會霸凌啦他的幹法一定是以前長官也這樣幹她就學起來最好會沒事這樣搞可能是哪裡的局處這樣搞效率好高畢竟這是進步的管理方式只是不適用他現在的地方--男人腿長 猜食物 蛋糕--,0,
[黑特] 李宇翔：謝女有綠色高層背景://../9.我真的不懂欸，一開始追查此案的民進黨議員李宇翔在他的臉書就直接講白了，謝女有「綠色高層背景」「可以直升機高升」結果現在政黑綠鳥還緊抓著國蔥想把他抹成謝女的靠山？請問0406怎麼看李議員這段話?----      -528--://../8.--,0,
: [黑特] 政黑板的各位想必沒看過晴天娃娃的狀態※ 引述《4321 (小胖囉)》之銘言：: 一些推文在那邊洗屍僵已過  看不出有沒有死亡: ~ 晴天娃娃超明顯的耶: 以前不小心在獵奇影片 點到過: 上吊死亡 頸椎斷裂 所以脖子會拉很長 然後舌頭會直接全部露出: 然後臉色完全發黑  然後地上滿滿的排泄物講到這個，大家難道不會覺得破壞死亡現場，堅持將大體送醫？這樣是不是很可疑啊？沒有警方人員鑑識，怎知道不是他殺偽裝成自殺？: 看了都會做惡夢: 所以大多數的晴天娃娃案例  幾乎都是封鎖現場: 除非外表看不出來有什麼差異 當然會選擇送醫: 但....像這種已經臉色完全變黑 已經明顯死亡的: 還要洗風向 就覺得超無言的: 至於家屬部分  也不知道跟家屬的窗口是怎麼說的: 如果你跟他說 明顯死亡 他還強烈要求送醫 那當然尊重家屬: 以當時想要大事化小的立場 我猜十之八九是輕描淡寫地訴說: 就讓對方乍聽之下 覺得還有救: 不然一般情況  看到這麼明顯的晴天娃娃 基本上都是直接請警察來封鎖現場了: 幾乎都是這種情況...: 目前想的到的就是 當時的情況 就是盡量的封鎖消息 畢竟是政府機關: 你回想當時的立場+謝小姐的錄音要求大家不要對外說  這樣做就合理了-----     --,0,
[討論] 勞動部事件是不是告訴我們報告不要太瞎？大家早安這次勞動部事件，在調查報告出來前，頂多就是小打小鬧，利益良善的咆哮出來後直接大炸鍋，畢竟不論藍綠白一定都有勞工朋友，碰到慣老闆的相信也不是少數，所以後面鬼扯的報告出來後，才會不分顏色大家都在狂噴這次以後，政府應該會想一下再發言了吧？----       --,0,
[討論]現在證明 柯文哲被羈押也是霸凌剛好想到這次勞動部霸凌事件頻傳各地方督撫乃至於行政 立法都有被霸凌但是大家不要忘了柯文哲就是被司法霸凌還被羈押導致被這樣弄到階下囚這也是司法霸凌如何？-----      -9260.--,2,
: [黑特] 我沒想到謝宜榮霸凌事件有辦法吵大其實本來也沒人覺得會燒起來 畢竟這個案子本來都是外圍的爆料為主那些東西也起不了大風波最大的導火線 反而是勞動部出來的調查報告這篇報告真的超級奇怪 邏輯不通明明就羅列了一堆 謝宜容 霸凌同事的事證跟情境 然後告訴大家 謝沒有霸凌只是情緒控管不佳  立意良善 求好心切而已讓人感覺就是 幹 你也知道謝宜容有問題 但你還幫她犯的錯找理由你要掩護謝宜容 乾脆就跳過 謝宜容平常在署內的做的事情 裝死說根本案無關或是你查到謝宜容那些離譜的平常作為 當初就應該 在報告痛斥謝宜容是公務機關的害蟲結果 這份報告呢 指出謝宜容平常的離譜行徑 但結論卻是給了 謝宜容做錯 但是她是好人的垃圾結論我真的覺得當初這份報告 應該 何佩珊應該沒看過啦 這種垃圾報告寫成這樣還可以公布那何的能力真的也太爛了其實我相信主筆 應該是那個許次長啦 他感覺就是先射箭要幫謝脫罪了 才會凹到這種程度如果何真的走人 那個許次長沒走反而代理部長就好笑了--://../. 莓莓熱情支持丁守中://../48. 寇寇姊也熱情支持丁守中://../892. 政經也挺國民黨://./79.   筱君阿姨也認同國民黨----,0,
[轉錄] 王婉諭 用人命換改革，是台灣最可恥的1.轉錄網址︰://.././/10838585898694162.轉錄來源︰王婉諭3.轉錄內容︰為什麼謝宜容敢這麼囂張、跋扈？因為他深知官官相護的道理。二月北分署的員工申訴，他不只有能耐讓勞動部吃案，還敢回過頭來報復申訴的員工。為什麼謝宜容昨天有底氣發布措詞強硬的聲明？因為整個勞動部腐敗顢頇，為了保住這個分署長，壓事情壓了一個禮拜，還提出顛倒是非、荒謬至極的調查報告。如果不是輿論炸鍋引起公憤，勞動部根本打算掩蓋事實，裝死到底。今天，我走上街頭、站在勞動部的大門前，掛上「反霸凌、要真相」的布條、綁上黑色的小布條。原因只有一個：我們不能再讓下一個受害者出現，我們不能再讓勞動部繼續成為腐敗、霸凌的溫床。因此，我要正式提出兩點訴求：一、勞動部已經沒有調查的能力，也沒有繼續讓勞動部自己查自己的道理。呼籲行政院長卓榮泰，組織院級的調查小組，納入外部專業人士，來調查勞動部的霸凌事件。其次，調查的範圍不限於謝分署長，從勞動部長何佩珊、政務次長許傳盛到署長、副分署長等人，都要納入調查的範圍，而且，不只調查霸凌事件，更要調查撰寫霸凌事件調查報告中，勞動部吃案、包庇的違失。最後，調查要納入利害關係人的參與，包含受害者的家屬。同時，也應該約詢過去因為霸凌，調職、離職離開北分署的夥伴，把長達數年的霸凌事件，完整揭露出來。二、我國的職場霸凌防治制度，需要重新檢討、建立。事實是，我國現行跟職場霸凌防治有關的法律，只有職安法。但是職安法內，只有針對「預防」的規範，導致就算發生霸凌案，勞動檢查也只能檢查「預防措施」，無法針對霸凌行為介入調查，做出處分。此時此刻勞動部最好的反省，就是痛定思痛，建立職場反霸凌的制度，遏止公私部門層出不窮的霸凌行為。用人命換改革，是台灣最可恥的政治文化。我們不能總要等到無法回頭，才願意正視問題。4.附註、心得、想法︰講的蠻有道理的，勞動部做了最糟糕的示範，除了執政官員出來道歉之外，後續的調查也要也該好好處理，職場霸凌防治相關法律也該一起重新討論。--,0,
